Date,ABT,ACN,ADBE,AMD,AMZN,AVGO,BAC,BMY,COST,CRM,CSCO,CVX,DHR,DIS,GE,GOOG,HD,HON,IBM,JNJ,JPM,KO,LIN,MA,MCD,META,MRK,MS,MSFT,NEE,NFLX,NKE,PEP,PG,PM,QCOM,SPY,TMO,TSLA,UNP,V,WMT,XOM
2019-12-18,78.19004821777344,188.493408203125,324.3800048828125,42.29999923706055,89.20149993896484,27.940889358520508,30.46051597595215,50.42600631713867,266.8450622558594,159.79904174804688,38.9071044921875,90.71411895751953,129.59780883789062,143.86172485351562,53.142032623291016,67.17133331298828,189.7731475830078,145.25193786621094,99.267822265625,120.942138671875,116.9885025024414,44.846683502197266,191.1739044189453,284.9750671386719,170.2736053466797,201.25930786132812,71.32218933105469,41.92756271362305,146.57144165039062,51.79426574707031,32.08000183105469,92.76969909667969,114.34654998779297,106.78992462158203,63.711578369140625,77.4183578491211,292.2889709472656,314.9094543457031,26.209999084472656,156.92669677734375,177.22445678710938,36.79048538208008,52.88214874267578
2019-12-19,78.56781768798828,190.82028198242188,327.6300048828125,42.83000183105469,89.61399841308594,27.6558837890625,30.321712493896484,50.18646240234375,268.527099609375,161.62979125976562,39.941505432128906,90.3927230834961,129.9693145751953,143.7535400390625,53.529930114746094,67.34115600585938,191.70570373535156,146.7989044189453,99.37860107421875,122.7665023803711,116.40370178222656,45.18773651123047,192.15573120117188,287.6726379394531,171.51821899414062,204.7974853515625,71.61666870117188,42.09309387207031,147.84375,51.871864318847656,33.22200012207031,93.30474090576172,114.76700592041016,107.57356262207031,63.92715072631836,77.86712646484375,293.4869689941406,318.5058288574219,26.93600082397461,156.26629638671875,178.79635620117188,36.858028411865234,52.51885223388672
2019-12-20,77.94720458984375,193.3852996826172,327.6099853515625,44.150001525878906,89.32499694824219,27.49641990661621,30.33037567138672,50.71346664428711,269.5511169433594,162.83709716796875,39.58280563354492,91.57878875732422,132.05136108398438,144.4715576171875,53.529937744140625,67.02085876464844,192.55014038085938,146.7240753173828,100.13932037353516,123.3661880493164,116.31051635742188,45.72846603393555,194.64259338378906,288.6782531738281,171.58787536621094,205.03602600097656,72.88204193115234,41.952392578125,149.45787048339844,52.31589889526367,33.689998626708984,92.20702362060547,115.98643493652344,107.95248413085938,63.391876220703125,78.18391418457031,294.77374267578125,321.9249267578125,27.03933334350586,158.8462677001953,180.19569396972656,36.92247772216797,52.935123443603516
2019-12-23,78.56781768798828,193.13796997070312,328.95001220703125,45.459999084472656,89.6500015258789,27.542104721069336,30.51256561279297,50.47392272949219,268.1614990234375,162.03553771972656,40.12502670288086,92.0761489868164,132.38827514648438,142.30763244628906,54.16084289550781,66.9836196899414,190.8264617919922,146.7406768798828,100.1097640991211,123.68716430664062,116.276611328125,45.67855453491211,194.33058166503906,287.4212646484375,170.7696990966797,204.91673278808594,73.00933837890625,41.97721862792969,149.45787048339844,51.46879577636719,33.310001373291016,92.28079986572266,115.24637603759766,107.55634307861328,63.9494514465332,77.83194732666016,295.2240295410156,323.2255859375,27.947999954223633,157.9833221435547,179.31394958496094,36.53572463989258,53.20003890991211
2019-12-24,78.50485229492188,193.85252380371094,329.6400146484375,46.540000915527344,89.46050262451172,27.625707626342773,30.555950164794922,50.43400573730469,269.0025939941406,161.55062866210938,39.85808181762695,92.08381652832031,132.47470092773438,142.90762329101562,54.30643844604492,66.7214126586914,192.09742736816406,146.64085388183594,99.68880462646484,123.25640106201172,116.59864044189453,45.512176513671875,194.1929473876953,287.6242980957031,171.17877197265625,203.86325073242188,72.77059173583984,41.952392578125,149.4293975830078,51.84169006347656,33.31999969482422,92.3730697631836,115.1202163696289,107.8319091796875,64.01636505126953,78.1135025024414,295.2332763671875,321.71807861328125,28.350000381469727,158.397216796875,179.78359985351562,36.68306350708008,52.995670318603516
2019-12-26,78.50485229492188,194.25559997558594,331.20001220703125,46.630001068115234,93.4384994506836,27.408496856689453,30.81621742248535,51.07279968261719,270.3739929199219,162.7974853515625,39.91648483276367,92.28276824951172,132.17198181152344,143.31089782714844,54.50056076049805,67.55767822265625,192.22799682617188,147.1149444580078,99.63710021972656,123.17192077636719,117.83602142333984,45.77006149291992,195.22988891601562,289.2873229980469,171.51821899414062,206.5168914794922,72.69100952148438,42.29999923706055,150.6542205810547,52.15424346923828,33.26300048828125,92.89885711669922,114.95204162597656,107.8319091796875,63.956886291503906,77.78794860839844,296.8048095703125,320.9297790527344,28.729333877563477,159.20726013183594,181.30760192871094,36.686134338378906,53.078922271728516
2019-12-27,78.61280059814453,194.41131591796875,330.7900085449219,46.18000030517578,93.48999786376953,27.28351593017578,30.668729782104492,51.21653747558594,268.8929138183594,163.26260375976562,39.84975051879883,92.0531997680664,132.22389221191406,143.36009216308594,54.25790786743164,67.13507080078125,191.48806762695312,146.7822265625,99.9029769897461,123.10438537597656,117.92073822021484,46.044586181640625,194.7802276611328,290.7762451171875,172.48434448242188,206.82498168945312,72.81835174560547,42.283447265625,150.9295654296875,52.272796630859375,32.909000396728516,93.69215393066406,115.66685485839844,108.58108520507812,64.16504669189453,78.139892578125,296.73126220703125,321.75750732421875,28.691999435424805,159.73558044433594,181.5279998779297,36.70762634277344,52.89727020263672
2019-12-30,78.07313537597656,192.96389770507812,328.3399963378906,45.52000045776367,92.34449768066406,27.018896102905273,30.495214462280273,50.88914489746094,269.8345947265625,160.7490692138672,39.69957733154297,91.70886993408203,132.1892852783203,141.41256713867188,53.77259063720703,66.35292053222656,189.1725311279297,146.7323455810547,98.08614349365234,122.72430419921875,117.48851776123047,45.97803497314453,194.0736541748047,287.8562927246094,171.38768005371094,203.1575927734375,72.4443130493164,42.175865173339844,149.62875366210938,52.00981903076172,32.33100128173828,92.98187255859375,115.05294799804688,107.18604278564453,63.711578369140625,77.8143310546875,295.09527587890625,320.26959228515625,27.64666748046875,158.62612915039062,180.03280639648438,36.649295806884766,52.586971282958984
2019-12-31,78.12712097167969,192.89979553222656,329.80999755859375,45.86000061035156,92.39199829101562,27.239553451538086,30.555950164794922,51.25646209716797,268.71917724609375,160.94699096679688,40.008235931396484,92.2138900756836,132.74281311035156,142.25845336914062,54.16084289550781,66.3966293334961,190.10394287109375,147.2147674560547,98.99455261230469,123.20571899414062,118.14107513427734,46.044586181640625,195.36753845214844,288.697509765625,171.99696350097656,203.99244689941406,72.38064575195312,42.308284759521484,149.73318481445312,52.19734573364258,32.356998443603516,93.45231628417969,114.9352035522461,107.55634307861328,63.25808334350586,77.63833618164062,295.8122863769531,320.10211181640625,27.8886661529541,159.1896514892578,180.0998992919922,36.47740936279297,52.81401824951172
2020-01-02,78.20801544189453,192.51504516601562,334.42999267578125,49.099998474121094,94.90049743652344,27.78862190246582,30.92032241821289,50.934810638427734,266.4975280761719,165.251708984375,40.688907623291016,92.91788482666016,134.15257263183594,145.7698974609375,57.897743225097656,67.90382385253906,191.21820068359375,150.3670196533203,100.01376342773438,123.29022216796875,119.57334899902344,45.74510192871094,193.38540649414062,293.33856201171875,174.76475524902344,208.4947052001953,73.24810028076172,43.06969451904297,152.50570678710938,51.434303283691406,32.98099899291992,94.27326965332031,114.22038269042969,106.27322387695312,63.3324089050293,78.04313659667969,298.5786437988281,321.5801086425781,28.68400001525879,160.49285888671875,183.1862335205078,36.50809097290039,53.66171646118164
2020-01-03,77.25460815429688,192.19436645507812,331.80999755859375,48.599998474121094,93.74849700927734,27.081815719604492,30.278329849243164,50.48447799682617,266.717041015625,164.44024658203125,40.025047302246094,92.59649658203125,133.32228088378906,144.0977783203125,58.09187316894531,67.57059478759766,190.5827178955078,148.76174926757812,99.21611022949219,121.86279296875,117.99539184570312,45.49554443359375,188.35670471191406,290.4765319824219,174.14678955078125,207.39149475097656,72.619384765625,42.374481201171875,150.60675048828125,51.80073547363281,32.59000015258789,94.01500701904297,114.06059265136719,105.5584945678711,63.213478088378906,76.57360076904297,296.3177185058594,318.0821838378906,29.534000396728516,159.35694885253906,181.72933959960938,36.18579864501953,53.23030090332031
2020-01-06,77.65937042236328,190.9393310546875,333.7099914550781,48.38999938964844,95.14399719238281,27.041303634643555,30.234947204589844,50.64530944824219,266.7900695800781,171.64443969726562,40.16790771484375,92.28276824951172,133.72012329101562,143.26171875,58.91689682006836,69.23670196533203,191.4793701171875,147.638916015625,99.03887176513672,121.71073150634766,117.90160369873047,45.47890853881836,187.558349609375,291.25006103515625,176.10513305664062,211.29742431640625,72.92977905273438,42.22550964355469,150.99598693847656,52.05939865112305,33.58300018310547,93.9319839477539,114.4979019165039,105.70488739013672,63.9494514465332,76.12482452392578,297.4482421875,320.3681335449219,30.1026668548584,157.9921417236328,181.3363800048828,36.11214828491211,53.639015197753906
2020-01-07,77.22762298583984,186.81698608398438,333.3900146484375,48.25,95.34300231933594,26.948213577270508,30.035402297973633,51.40925598144531,266.36956787109375,174.1679229736328,39.907413482666016,91.10437774658203,135.03472900390625,143.31089782714844,58.48012161254883,69.19349670410156,190.22581481933594,147.7221221923828,99.10533905029297,122.4540023803711,115.89720916748047,45.129512786865234,187.962158203125,290.2638244628906,176.36630249023438,211.75457763671875,70.98795318603516,42.14274978637695,149.61924743652344,52.01414108276367,33.07500076293945,93.88584899902344,112.69823455810547,105.0504150390625,64.2319564819336,78.28950500488281,296.6118469238281,322.18109130859375,31.270666122436523,156.7946319580078,180.85711669921875,35.777565002441406,53.20003890991211
2020-01-08,77.54241943359375,187.1834259033203,337.8699951171875,47.83000183105469,94.59850311279297,26.61205291748047,30.33905029296875,51.352962493896484,269.42315673828125,175.48406982421875,39.93260955810547,90.0636978149414,135.17312622070312,143.0157928466797,57.9462776184082,69.73876190185547,193.07240295410156,147.84689331054688,99.93248748779297,122.43712615966797,116.80131530761719,45.21270751953125,190.31126403808594,295.38543701171875,179.22116088867188,213.90138244628906,70.51045227050781,42.68070602416992,152.00242614746094,51.990421295166016,33.92599868774414,93.6737060546875,113.27850341796875,105.49819946289062,65.45115661621094,78.06072235107422,298.19268798828125,322.69354248046875,32.80933380126953,158.51165771484375,183.95301818847656,35.65479278564453,52.39775848388672
2020-01-09,77.74930572509766,188.8507080078125,340.45001220703125,48.970001220703125,95.05249786376953,26.398286819458008,30.3911075592041,52.631553649902344,273.74755859375,177.73045349121094,39.7645378112793,89.91830444335938,136.36669921875,142.45516967773438,57.80067825317383,70.50898742675781,196.0321807861328,148.93643188476562,100.98863983154297,122.80030822753906,117.22781372070312,46.03626251220703,191.6510772705078,299.25799560546875,181.3448944091797,216.96249389648438,71.1312026977539,43.086246490478516,153.9014129638672,52.39781188964844,33.566001892089844,93.60912322998047,113.35419464111328,106.65215301513672,65.62958526611328,79.1166763305664,300.2146301269531,324.77252197265625,32.089332580566406,157.7015838623047,185.2278289794922,36.02313232421875,52.798892974853516
2020-01-10,76.77787017822266,190.23399353027344,339.80999755859375,48.16999816894531,94.15799713134766,25.791471481323242,30.139509201049805,52.45465087890625,271.7545166015625,178.32420349121094,39.60487747192383,89.09955596923828,136.75588989257812,142.24859619140625,56.63593292236328,71.0006332397461,195.18780517578125,148.61203002929688,100.95169830322266,122.52156829833984,116.05927276611328,46.19431686401367,191.8621063232422,301.26214599609375,180.4049072265625,216.7239532470703,71.25059509277344,43.210384368896484,153.18931579589844,52.49696731567383,32.904998779296875,93.07411193847656,113.13552856445312,106.7554702758789,65.01995849609375,79.42465209960938,299.3506164550781,323.90545654296875,31.876667022705078,156.68014526367188,185.72622680664062,35.72231674194336,52.329627990722656
2020-01-13,76.56202697753906,192.00201416015625,345.6300048828125,48.75,94.56500244140625,25.96040916442871,30.41713523864746,53.194454193115234,274.1590270996094,181.93618774414062,40.310768127441406,89.26789093017578,138.00994873046875,141.520751953125,58.81983184814453,71.47239685058594,194.4217071533203,150.7661895751953,100.88522338867188,123.06214141845703,117.02308654785156,46.69344711303711,194.35813903808594,305.1734313964844,179.74337768554688,220.55038452148438,71.23464965820312,43.68213653564453,155.03131103515625,53.11127471923828,33.891998291015625,94.23638916015625,114.81747436523438,107.53911590576172,65.2876205444336,80.04942321777344,301.4093933105469,327.1471862792969,34.990665435791016,158.40599060058594,187.22145080566406,35.568851470947266,52.82916259765625
2020-01-14,77.44725036621094,190.298095703125,344.6300048828125,48.209999084472656,93.47200012207031,26.563779830932617,30.642702102661133,53.42767333984375,274.04937744140625,180.22418212890625,40.15950012207031,88.99241638183594,139.5840606689453,142.81910705566406,58.383052825927734,71.05773162841797,193.96034240722656,150.08416748046875,100.30917358398438,123.75471496582031,118.38777923583984,46.585296630859375,192.66964721679688,300.7489318847656,180.44839477539062,217.7178192138672,71.56889343261719,43.74834060668945,153.9393768310547,53.397953033447266,33.86899948120117,94.93745422363281,115.08660125732422,107.37549591064453,65.10919189453125,79.68863677978516,300.9498291015625,327.91571044921875,35.861331939697266,159.19847106933594,187.91156005859375,35.66093826293945,52.37504959106445
2020-01-15,78.92861938476562,190.60159301757812,342.94000244140625,48.54999923706055,93.10099792480469,26.129356384277344,30.07876968383789,53.54024887084961,275.027587890625,179.1752166748047,40.344383239746094,88.86233520507812,139.0737762451172,141.9535369873047,57.60655975341797,71.47089385986328,195.50987243652344,150.3170623779297,100.90000915527344,124.1686019897461,116.61366271972656,47.167625427246094,194.02777099609375,304.2440185546875,182.58082580566406,219.79501342773438,72.85018920898438,43.81455612182617,154.93634033203125,54.22781753540039,33.90700149536133,94.81749725341797,117.06285095214844,108.4691162109375,65.65933227539062,78.90547180175781,301.6300048828125,330.2805480957031,34.56666564941406,159.19847106933594,191.5059356689453,35.38468551635742,52.29178237915039
2020-01-16,79.74156188964844,192.183349609375,345.3800048828125,49.77000045776367,93.89700317382812,26.466379165649414,30.12215805053711,53.701080322265625,277.048095703125,180.78826904296875,41.21833419799805,89.44388580322266,139.68783569335938,142.7404022216797,57.460968017578125,72.0916519165039,199.1921844482422,151.589599609375,101.9044189453125,125.1737060546875,117.06570434570312,47.26744079589844,195.5143280029297,310.1014099121094,183.5208740234375,220.41123962402344,72.56366729736328,46.71125030517578,157.77532958984375,54.37654113769531,33.86199951171875,95.35255432128906,117.40765380859375,108.56387329101562,65.83773040771484,80.77098083496094,304.1390686035156,331.7978820800781,34.232666015625,161.92807006835938,192.608154296875,35.57498550415039,52.08743667602539
2020-01-17,80.39192199707031,192.3856658935547,349.739990234375,50.93000030517578,93.23600006103516,26.616361618041992,30.113479614257812,53.65282440185547,278.5565490722656,180.3330535888672,41.193111419677734,88.44149017333984,141.02841186523438,141.96336364746094,57.315372467041016,73.51640319824219,201.88211059570312,152.39639282226562,102.14815521240234,125.99297332763672,117.87601470947266,47.367271423339844,196.46871948242188,313.35443115234375,184.50433349609375,220.77896118164062,72.39656829833984,47.59682083129883,158.65835571289062,54.620113372802734,33.96699905395508,96.42259216308594,118.7952651977539,108.85667419433594,65.93441009521484,84.39637756347656,305.0856628417969,334.2120056152344,34.03333282470703,163.17843627929688,196.20248413085938,35.286460876464844,51.890655517578125
2020-01-21,81.05133056640625,192.33970642089844,350.0,51.04999923706055,94.5999984741211,26.55430030822754,29.72307586669922,54.22377395629883,286.40093994140625,183.34141540527344,41.008243560791016,86.70447540283203,141.59056091308594,141.2059783935547,56.58740234375,73.7155532836914,202.78741455078125,150.48342895507812,102.78329467773438,126.07746124267578,116.71601867675781,47.55860900878906,194.29388427734375,311.6795349121094,183.79071044921875,220.083251953125,71.6007308959961,46.280879974365234,158.0886993408203,55.37238311767578,33.81100082397461,96.46867370605469,119.29985046386719,108.58108520507812,66.06820678710938,83.19084930419922,304.4883117675781,332.31036376953125,36.47999954223633,160.66015625,198.68496704101562,35.47983169555664,51.148921966552734
2020-01-22,82.9753189086914,192.5787353515625,350.05999755859375,51.43000030517578,94.37300109863281,26.976659774780273,29.809839248657227,54.22377395629883,285.1484680175781,180.84764099121094,41.23512649536133,86.39073181152344,141.64248657226562,141.64862060546875,55.18000030517578,73.79252624511719,202.74388122558594,149.7515106201172,106.26922607421875,125.2159423828125,116.57955169677734,47.92463684082031,193.69740295410156,313.9837951660156,184.03439331054688,219.96397399902344,71.34605407714844,46.231231689453125,157.3290557861328,56.02118682861328,32.599998474121094,96.38566589355469,120.57814025878906,108.77055358886719,66.14999389648438,81.80931091308594,304.5250549316406,335.059326171875,37.97066879272461,159.3129425048828,199.2696533203125,35.63637161254883,50.85375213623047
2020-01-23,81.95462799072266,193.7466583251953,351.760009765625,51.709999084472656,94.22899627685547,27.552446365356445,29.60161590576172,53.7734489440918,286.0536193847656,182.06484985351562,41.17631149291992,86.54378509521484,140.5267791748047,139.86830139160156,57.121238708496094,73.82727813720703,203.3968048095703,149.360595703125,105.51592254638672,125.45240020751953,116.46012115478516,48.1076545715332,192.3576202392578,314.6324462890625,185.75775146484375,218.4135284423828,70.4786148071289,45.95810317993164,158.2975311279297,56.05998229980469,34.959999084472656,95.0296859741211,120.80521392822266,108.27330780029297,64.73748779296875,80.95577239990234,304.87432861328125,330.4578552246094,38.14666748046875,164.8249969482422,197.94696044921875,35.54735565185547,50.53586959838867
2020-01-24,81.65652465820312,191.80630493164062,351.3699951171875,50.349998474121094,93.08200073242188,27.92739486694336,29.098419189453125,51.59420394897461,283.88671875,180.2143096923828,41.050254821777344,85.5873031616211,140.32785034179688,137.78306579589844,56.8300666809082,72.83706665039062,201.96041870117188,147.32286071777344,103.80986022949219,125.2750473022461,113.56866455078125,47.98285675048828,192.6971435546875,313.3641052246094,183.86033630371094,216.6046905517578,68.42535400390625,45.14703369140625,156.70240783691406,56.84458541870117,35.316001892089844,94.11647033691406,120.19127655029297,108.40325164794922,64.04610443115234,78.88787841796875,302.16302490234375,328.78277587890625,37.654666900634766,163.4954071044922,196.49002075195312,35.105350494384766,50.19526672363281
2020-01-27,80.92485809326172,189.94863891601562,346.8999938964844,49.2599983215332,91.41699981689453,26.637046813964844,28.49979591369629,51.22429656982422,282.91766357421875,178.82887268066406,39.89059066772461,84.47010040283203,139.41970825195312,133.6715850830078,55.519710540771484,71.20770263671875,201.2552947998047,144.3369903564453,102.37709045410156,125.6382827758789,112.61337280273438,47.81648635864258,188.00799560546875,305.7156677246094,182.20660400390625,213.55349731445312,68.52086639404297,43.955257415771484,154.08181762695312,57.49554443359375,34.28799819946289,92.46529388427734,119.53532409667969,108.87970733642578,62.97556686401367,76.59999084472656,297.3194885253906,326.1026916503906,37.201332092285156,157.14686584472656,193.3175048828125,35.562705993652344,48.99942398071289
2020-01-28,80.87970733642578,193.342041015625,354.6300048828125,50.529998779296875,92.6624984741211,27.43694305419922,28.838151931762695,52.11689758300781,284.19757080078125,180.9466094970703,40.1427001953125,85.02869415283203,141.6338348388672,136.10108947753906,56.927120208740234,72.13436126708984,203.57957458496094,145.9338836669922,103.0639419555664,126.27171325683594,114.66044616699219,47.42550277709961,190.76095581054688,310.0722961425781,183.12046813964844,216.45562744140625,68.64026641845703,44.708396911621094,157.10118103027344,57.29508590698242,34.85200119018555,92.62213134765625,119.78762817382812,109.1742172241211,62.95325469970703,78.4478988647461,300.4351806640625,328.3689880371094,37.793331146240234,158.17703247070312,194.42933654785156,35.78984451293945,48.931312561035156
2020-01-29,80.51838684082031,191.2453155517578,351.6600036621094,47.5099983215332,92.9000015258789,27.36798667907715,28.638608932495117,51.578125,283.0364990234375,179.87783813476562,39.537662506103516,84.45480346679688,142.89659118652344,133.8289794921875,62.799400329589844,72.4358139038086,203.71888732910156,146.1085968017578,101.69023895263672,127.15013122558594,114.4898452758789,47.42550277709961,191.08213806152344,310.12078857421875,186.6455535888672,221.86227416992188,69.42811584472656,44.42699432373047,159.5508575439453,57.284305572509766,34.316001892089844,92.09632110595703,119.19051361083984,108.33394622802734,62.41798400878906,77.63833618164062,300.18701171875,328.98974609375,38.732666015625,160.06137084960938,196.3558349609375,35.57191848754883,48.522605895996094
2020-01-30,80.53645324707031,191.6223907470703,356.739990234375,48.779998779296875,93.53399658203125,27.168874740600586,29.04636573791504,51.31275939941406,282.9359130859375,183.73724365234375,39.69731521606445,85.24293518066406,146.20912170410156,135.55027770996094,61.780250549316406,72.29724884033203,202.6481170654297,148.3292694091797,101.01079559326172,126.99810028076172,115.9057388305664,48.9644775390625,191.08213806152344,314.1289367675781,188.16000366210938,208.24623107910156,68.8392105102539,44.835205078125,164.0513916015625,58.183135986328125,34.77399826049805,90.57430267333984,120.95655059814453,109.10490417480469,62.69306945800781,77.24235534667969,301.1612548828125,315.16558837890625,42.72066879272461,161.197265625,199.5668182373047,35.7837028503418,49.037269592285156
